ahkbd,116.14611416683306,209.85014722753692,325.99626139437
aghj,84.73316906968569,241.3726431365413,326.10581220622703
agckdb,152.18384662804442,174.0452992411834,326.2291458692278
agcbkh,154.6986671184214,171.60477430672057,326.30344142514195
afjhg,140.5331995678882,185.803397982737,326.33659755062524
ahdj,112.32334149006535,214.05485476673977,326.3781962568051
ajfdh,148.3094591831154,178.10505942654845,326.41451860966384
ajfdhk,163.67737347967008,162.77452598075843,326.45189946042854
ahb,90.56371845893347,236.10594994974466,326.66966840867815
ajfhdk,163.95718194141625,162.77452598075843,326.7317079221747
adj,112.28676658777141,214.59157178545627,326.8783383732277
afjhkd,143.81000128775042,183.3637403636668,327.17374165141723
afjhkdb,166.838873289729,160.33486836168822,327.17374165141723
agckbe,155.68008587506796,171.60477430672057,327.28486018178853
ackbd,144.0750227461916,183.29128807584704,327.3663108220386
agcj,127.77962709780171,199.62769494908298,327.4073220468847
agkb,89.47322248819094,238.24531031842633,327.7185328066173
ajd,90.1490533378188,237.61918941247262,327.7682427502914
ajdb,113.17792533979738,214.59031741049404,327.7682427502914
ahg,91.75192020621921,236.10594994974466,327.85787015596384
akbi,118.29061029627835,209.5975231450724,327.88813344135076
akbie,136.84908770939137,191.0390457319594,327.88813344135076
akbied,172.32397140365555,155.5641620376952,327.88813344135076
akbiedh,197.78461798506186,130.1035154562889,327.88813344135076
afjhde,165.3410638963687,162.77452598075843,328.11558987712715
ahf,92.10951224297479,236.10594994974466,328.21546219271943
ahfj,111.17362356035261,217.04183863236685,328.21546219271943
ahfjd,142.41206420998245,185.803397982737,328.21546219271943
ahfjdb,165.44093621196103,162.77452598075843,328.21546219271943
agcd,129.00788357049007,199.62769494908298,328.6355785195731
agcdb,152.03675557246865,176.5988229471044,328.6355785195731
agckdh,154.61562120747215,174.0452992411834,328.66092044865553
ajk,91.12683015679252,237.61918941247262,328.7460195692652
ajdk,114.18560670831634,214.59031741049404,328.7759241188104
ahjfk,143.16946189466503,185.803397982737,328.972859877402
ahkj,103.20838602418743,225.84072654548038,329.04911256966784
akbh,119.49103707647383,209.5975231450724,329.08856022154623
akhd,103.25506014525999,225.84072654548038,329.0957866907404
ahfjk,143.38984102895614,185.803397982737,329.19323901169315
agchk,127.83946936997205,201.36217868978787,329.2016480597599
agchkb,149.96454297924265,179.23710508051727,329.2016480597599
ahfjdk,166.44861758048,162.77452598075843,329.22314356123843
agkd,91.3847022494179,238.24531031842633,329.63001256784423
agcdk,153.04443694098762,176.5988229471044,329.643259888092
abk,106.19501218032572,223.54134423071832,329.736356411044
akdj,117.70149328742635,212.03804807953526,329.7395413669616
agb,87.03356486912071,242.9245178249962,329.9580826941169
ajfk,129.0334192822948,201.13393142852703,330.16735071082184
ajdh,115.60969991922512,214.59031741049404,330.2000173297192
acbk,133.1334087012409,197.23510916149291,330.3685178627338
ackj,131.13729460354597,199.2818673937905,330.41916199733646
afjkb,141.3244236570423,189.10159010410808,330.4260137611504
acghk,129.09380834253537,201.36217868978787,330.45598703232326
acghkb,151.21888195180594,179.23710508051727,330.4559870323232
acgkbd,158.9172205079945,171.60477430672057,330.5219948147151
ahde,116.5597845346997,214.05485476673977,330.61463930143947
abd,107.09881057303372,223.54134423071832,330.640154803752
agkhj,100.13846421700505,230.52909811008254,330.6675623270876
agcdh,154.46853015189637,176.5988229471044,331.0673530990008
agchkd,151.8760227404696,179.23710508051727,331.11312782098685
ade,116.52320963240575,214.59157178545627,331.114781417862
abkh,121.5629264768804,209.5975231450724,331.1604496219528
agcbe,145.64227022282523,185.54859539236645,331.1908656151917
ackhj,131.71139247302713,199.53449147625497,331.2458839492821
agchj,129.89395611494737,201.36217868978787,331.2561348047352
acbd,134.0372070939489,197.23510916149291,331.2723162554418
afd,112.79310985793265,218.55633247005704,331.34944232798966
afdb,135.82198185991123,195.52746046807846,331.34944232798966
ahkbe,121.55383317508357,209.85014722753692,331.4039804026205
achk,121.64212524934621,209.79971488051925,331.44184012986545
ackdb,145.98650250741855,185.73181301030985,331.7183155177284
acbkh,148.5013229977956,183.29128807584704,331.79261107364266
afjde,153.6964569230622,178.10505942654845,331.80151634961067
ajkh,106.49474445334721,225.58684808805367,332.0815925414009
afjkd,143.2359034182693,189.10159010410808,332.3374935223774
afdk,136.8296632284302,195.52746046807846,332.35712369650867
acghkd,153.13036171303293,179.23710508051727,332.3674667935502
ajhd,101.79366031112531,230.6774865788793,332.4711468900046
adkh,120.45279360519382,212.03804807953526,332.49084168472905
acghj,131.1482950875107,201.36217868978787,332.51047377729856
agckbi,160.98253228454763,171.60477430672057,332.5873065912682
agckbie,179.54100969766063,153.04629689360755,332.5873065912682
agckbied,215.0158933919248,117.57141319934337,332.5873065912682
agckbiedh,240.4765399733311,92.11076661793705,332.58730659126815
ackbe,149.4827417544421,183.29128807584704,332.7740298302891
acj,121.58228297717586,211.31420871820944,332.8964916953853
agd,89.97572553107003,242.9245178249962,332.9002433560662
agdb,113.00459753304861,219.89564582301762,332.9002433560662
ahkg,107.15721535353859,225.84072654548038,332.997941899019
acgb,133.4486908869457,199.62769494908298,333.0763858360287
afjdkh,157.62604089585025,175.55153572062744,333.1775766164777
afjhbk,161.47007142987303,171.72429842602048,333.1943698558935
afjhdei,183.89954130948172,149.51849497712513,333.4180362866068
afjhdeib,217.6385787291905,115.77945755741636,333.4180362866069
afjhdeibk,239.7636523384611,93.65438394814578,333.4180362866069
afjhdeibkg,275.9286991364158,57.489337150191076,333.4180362866069
achj,123.69661199432153,209.79971488051925,333.49632687484075
ajfkh,144.4013335788495,189.10159010410808,333.50292368295754
acgkj,145.97949236534888,187.59535362466403,333.57484599001293
akbiedj,203.56241205328539,130.1035154562889,333.6659275095743
afdh,138.25375643933896,195.52746046807846,333.7812169074174
agckbh,162.18295906474313,171.60477430672057,333.7877333714637
acgkhd,154.59183577470634,179.23710508051727,333.8289408552236
agdk,114.01227890156757,219.89564582301762,333.9079247245852
akde,121.9379363320607,212.03804807953526,333.97598441159596
afjhbd,162.37386982258104,171.72429842602048,334.0981682486015
acd,122.81053944986422,211.31420871820944,334.12474816807367
acdb,145.8394114518428,188.28533671623086,334.12474816807367
aghd,92.771414609562,241.3726431365413,334.14405774610333
ackdh,148.4182770868463,185.73181301030985,334.1500900971562
ackg,135.08612393289712,199.2818673937905,334.3679913266876
agckdj,160.39341527569567,174.0452992411834,334.43871451687903
agckhb,155.42579975202722,179.23710508051727,334.6629048325445
ahbk,112.68879206820405,222.02685039302816,334.7156424612322
agkbd,112.50209449016953,222.25473100048282,334.7568254906523
acgkdb,160.82870026922149,174.0452992411834,334.8739995104049
ahjd,104.28509595018905,230.6774865788793,334.96258252906836
agcbkd,163.36730619236428,171.60477430672057,334.9720804990849
aghdb,115.80028661154057,219.32154795353642,335.121834565077
acdk,146.84709282036178,188.28533671623086,335.13242953659267
ajfhb,149.39944618941666,185.803397982737,335.2028441721537
ahjfde,172.4597389083435,162.77452598075843,335.23426488910195
afjhkbd,164.92739352850205,170.31532170767264,335.2427152361747
ajfhkb,151.95296989533767,183.3637403636668,335.3167102590045
agdh,115.43637211247635,219.89564582301762,335.332017935494
aghkb,104.80375593398095,230.52909811008254,335.3328540440635
agcbkhj,172.12106815995142,163.2465257625738,335.3675939225252
ahbd,113.59259046091205,222.02685039302816,335.6194408539402
akc,110.05558337267618,225.5881024630159,335.64368583569205
akcg,136.3618184419016,199.2818673937905,335.64368583569205
agckbiedhj,257.8989410148611,77.9747240055668,335.8736650204279
ahdei,135.1182619478127,200.7988237631065,335.9170857109192
ahdeib,168.85729936752148,167.05978634339772,335.9170857109192
ahdeibk,190.98237297679208,144.93471273412712,335.9170857109192
acgkbe,164.324939516245,171.60477430672057,335.9297138229656
adhk,121.8768868161026,214.05485476673977,335.9317415828424
ahjk,105.26287276916275,230.6774865788793,335.9403593480421
acgd,136.39085154889503,199.62769494908298,336.01854649797804
acgdb,159.4197235508736,176.5988229471044,336.01854649797804
abe,112.50652958128421,223.54134423071832,336.04787381200254
aghdk,116.80796798005954,219.32154795353642,336.12951593359594
afjg,135.00802958212918,201.13393142852703,336.14196101065625
afjhdbk,175.02012581335367,161.16386396216046,336.18398977551414
agckhf,156.97159353606855,179.23710508051727,336.2086986165858
agckhfj,176.03570485344636,160.17299376313946,336.2086986165858
agchkbd,172.99341498122124,163.2465257625738,336.23994074379505
afjhdkb,176.02780718187267,160.33486836168822,336.3626755435609
ajfhg,150.5876479367024,185.803397982737,336.3910459194394
adei,135.08168704551878,201.33554078182294,336.4172278273417
adeib,168.82072446522756,167.59650336211416,336.4172278273417
adeibk,190.94579807449816,145.4714297528436,336.4172278273418
adeibkh,206.31371237105284,130.1035154562889,336.4172278273418
ajfde,158.32369629597326,178.10505942654845,336.4287557225217
agcbi,150.94471663230493,185.54859539236645,336.49331202467135
agcbie,169.50319404541796,166.99011797925345,336.4933120246714
agcbied,204.97807773968213,131.51523428498928,336.4933120246714
agcbiedk,229.0146311101797,107.47868091449173,336.4933120246714
agcbiedkh,244.38254540673438,92.11076661793705,336.4933120246714
akbei,131.54664129991164,204.98021281314917,336.52685411306084
akbeid,180.9626920753656,155.5641620376952,336.52685411306084
akbeidh,206.4233386567719,130.1035154562889,336.52685411306084
acdh,148.27118603127053,188.28533671623086,336.5565227475014
afjb,135.46783872805048,201.13393142852703,336.6017701565775
acbe,139.4449261021994,197.23510916149291,336.6800352636923
ahkbi,126.85627958456325,209.85014722753692,336.7064268121002
ahkbie,145.41475699767625,191.2916698144239,336.7064268121002
ahkbied,180.88964069194043,155.81678612015972,336.7064268121002
ahkbiedj,212.12808134157027,124.5783454705299,336.7064268121002
afhk,119.77219354229064,217.04183863236685,336.8140321746575
agcdj,160.2463242201199,176.5988229471044,336.8451471672243
ake,111.37750186820064,225.5881024630159,336.9656043312165
acgdk,160.4274049193926,176.5988229471044,337.026227866497
afjdei,172.2549343361752,164.84902842291513,337.10396275909034
afjdeib,205.993971755884,131.10999100320635,337.10396275909034
afjdeibk,228.1190453651546,108.98491739393577,337.10396275909034
afjdeibkh,243.48695966170928,93.61700309738109,337.10396275909034
afjdeibkhg,279.6146256088993,57.489337150191076,337.1039627590904
ajfhkd,153.86444965656463,183.3637403636668,337.2281900202314
ajfhkdb,176.89332165854321,160.33486836168822,337.2281900202314
aghkd,106.71523569520791,230.52909811008254,337.24433380529047
acgkdh,163.2604748486492,174.0452992411834,337.3057740898326
afjkbd,164.3532956590209,173.11101078616457,337.46430644518546
acghkbd,174.24775395378452,163.2465257625738,337.49427971635834
afk,118.97771653851835,218.55633247005704,337.5340490085754
akjh,112.06511777743253,225.58684808805367,337.6519658654862
agcbh,152.14514341250043,185.54859539236645,337.6937388048669
ajfdkh,162.25328026876133,175.55153572062744,337.80481598938877
agkj,99.5643663475239,238.24531031842633,337.80967666595024
agcbiedh,230.43872432108844,107.47868091449173,337.9174052355802
adhj,123.93137356107792,214.05485476673977,337.9862283278177
agbk,109.1586384783913,228.84541826827967,338.004056746671
ackbi,154.7851881639218,183.29128807584704,338.0764762397688
ackbie,173.3436655770348,164.732810662734,338.0764762397688
ackbied,208.818549271299,129.25792696846983,338.0764762397688
ackbiedh,234.2791958527053,103.79728038706351,338.0764762397688
ahkdb,118.05759392806002,220.0581200427543,338.11571397081434
ajfhde,175.39551226518287,162.77452598075843,338.1700382459413
agf,95.34176990372904,242.9245178249962,338.2662877287253
agfj,114.40588122110687,223.8604065076184,338.2662877287253
agfjh,131.8282822626369,206.43800546608838,338.2662877287253
agfjhk,147.19619655919158,191.07009116953367,338.2662877287253
agckbiedj,246.25433404155464,92.11076661793705,338.3651006594917
acgdh,161.85149813030134,176.5988229471044,338.45032107740576
akhb,112.73387776375793,225.84072654548038,338.57460430923834
ajhdb,124.82253231310389,213.8332212574864,338.65575357059026
agckde,164.62985832033002,174.0452992411834,338.6751575615134
ahdbk,126.2388464516847,212.4441927481418,338.6830391998265
agkhd,108.17670975688137,230.52909811008254,338.70580786696394
ajkb,113.25190376606311,225.58684808805367,338.83875185411677
afhj,121.82668028726596,217.04183863236685,338.86851891963283
afhjd,153.0651209368958,185.803397982737,338.86851891963283
afhjdb,176.09399293887438,162.77452598075843,338.86851891963283
agbd,110.0624368710993,228.84541826827967,338.90785513937897
akf,113.48519454402697,225.5881024630159,339.07329700704287
akfj,132.54930586140478,206.5239911456381,339.07329700704287
akfjh,149.97170690293478,189.10159010410808,339.07329700704287
agkdb,114.41357425139648,224.6952559349457,339.1088301863422
adbk,126.20227154939074,212.98090976685825,339.183181316249
adkb,127.20995291790972,212.03804807953526,339.248000997445
agcbdk,164.2711045850723,174.98816092850637,339.25926551357867
ackbh,155.9856149441173,183.29128807584704,339.2769030199643
akdei,140.4964137451737,198.78201707590193,339.27843082107563
akdeib,174.23545116488248,165.04297965619315,339.27843082107563
akdeibh,209.17491536478673,130.1035154562889,339.27843082107563
ackhd,139.74963801290343,199.53449147625497,339.28412948915843
agchkj,160.05568683857558,179.23710508051727,339.29279191909285
akjf,113.70682805328035,225.58684808805367,339.293676141334
akjfh,150.19208603722592,189.10159010410808,339.293676141334
agchd,137.93220165482367,201.36217868978787,339.29438034461157
afjhkg,155.93849471520758,183.3637403636668,339.3022350788744
afjhbe,167.78158883083154,171.72429842602048,339.505887256852
agjh,96.63040012545667,242.92326345003397,339.55366357549065
afdj,144.03155050756249,195.52746046807846,339.55901097564094
afdjh,161.4539515490925,178.10505942654845,339.55901097564094
afdjhk,176.82186584564718,162.77452598075843,339.5963918264056
afjhkde,179.2848849820146,160.33486836168822,339.6197533437028
ajhdk,125.83021368162285,213.8332212574864,339.66343493910927
aghjf,103.79728038706351,235.94417976567595,339.7414601527395
aghjfd,148.67136898320578,191.07009116953367,339.7414601527395
aghjfdb,171.70024098518437,168.04121916755508,339.7414601527395
akhg,113.92207951104368,225.84072654548038,339.762806056524
agcbiedkhj,261.8049464482644,77.9747240055668,339.77967045383116
akbiedhj,215.20701902659187,124.5783454705299,339.78536449712175
agckhjf,156.97284791103078,182.8170502832533,339.7898981942841
abkd,130.23156555082326,209.5975231450724,339.8290886958956
afhjk,154.0428977558695,185.803397982737,339.8462957386065
afjdbk,163.37551884004716,176.49439740795043,339.8699162479976
afhjdk,177.10167430739335,162.77452598075843,339.8762002881518
akbdh,133.04109145995446,206.8861855958295,339.927277055784
ackdj,154.1960711550698,185.73181301030985,339.9278841653796
afjdkb,164.38320020856617,175.55153572062744,339.9347359291936
ahdf,125.95898943657781,214.05485476673977,340.0138442033176
ahdfj,145.02310075395562,194.99074344936196,340.0138442033176
ahdfjk,177.23931822255915,162.77452598075843,340.0138442033176
akhf,114.27967154779924,225.84072654548038,340.1203980932796
akhfj,133.34378286517705,206.77661522810257,340.1203980932796
agkbe,117.90981349842002,222.25473100048282,340.16454449890284
ajde,125.62393703208298,214.59031741049404,340.21425444257704
ajfkb,151.1584928915654,189.10159010410808,340.2600829956735
agchdb,160.96107365680226,179.311083506783,340.27215716358523
acbkd,157.16996207173847,183.29128807584704,340.4612501475855
adf,125.92241453428386,214.59157178545627,340.5139863197401
adfj,144.98652585166167,195.52746046807846,340.5139863197401
adfjh,162.40892689319168,178.10505942654845,340.5139863197401
ahjfdei,191.01821632145652,149.51849497712513,340.5367112985816
ahjfdeib,224.7572537411653,115.77945755741636,340.5367112985817
ahjfdeibk,246.8823273504359,93.65438394814578,340.5367112985817
ahjfdeibkg,283.0473741483906,57.489337150191076,340.5367112985817
acghkj,161.3100258111389,179.23710508051727,340.54713089165614
acghd,139.186540627387,201.36217868978787,340.54871931717486
adfjhk,177.77684118974636,162.77452598075843,340.5513671705048
afjhkbe,170.33511253675255,170.31532170767264,340.6504342444252
ahfjde,177.88694790424663,162.77452598075843,340.6614738850051
agcbdh,165.69519779598104,174.98816092850637,340.68335872448745
aghjfdk,172.70792235370334,168.04121916755508,340.7491415212584
ajkd,115.16338352729007,225.58684808805367,340.75023161534375
afkh,134.34563083507305,206.5239911456381,340.86962198071114
ahbe,119.00030946916254,222.02685039302816,341.02715986219073
agcde,164.48276726475424,176.5988229471044,341.0815902118586
agdj,121.21416618069985,219.89564582301762,341.1098120037175
acgbk,155.5737644962163,185.54859539236645,341.12235988858276
ahjdb,127.31396795216762,213.8332212574864,341.147189209654
agjf,98.27211040130449,242.92326345003397,341.19537385133845
agjfh,134.75736838525006,206.43800546608838,341.19537385133845
agjfhk,150.12528268180475,191.07009116953367,341.19537385133845
agckbei,174.23856328818096,166.98746397479732,341.2260272629783
agckbeid,223.6546140636349,117.57141319934337,341.2260272629783
agckbeidh,249.11526064504122,92.11076661793705,341.2260272629783
acgkbi,169.6273859257247,171.60477430672057,341.23216023244527
acgkbie,188.1858633388377,153.04629689360755,341.23216023244527
acgkbied,223.66074703310187,117.57141319934337,341.23216023244527
acgkbiedh,249.12139361450818,92.11076661793705,341.2321602324452
agchdk,161.96875502532123,179.311083506783,341.27983853210424
abi,117.80897599076391,223.54134423071832,341.3503202214822
abie,136.36745340387694,204.98286681760533,341.35032022148226
abied,171.84233709814112,169.50798312334115,341.35032022148226
abiedk,195.87889046863867,145.4714297528436,341.35032022148226
abiedkh,211.24680476519336,130.1035154562889,341.35032022148226
acgf,141.75689592155405,199.62769494908298,341.384590870637
acgfj,160.82100723893186,180.56358363170517,341.384590870637
acgfjh,178.24340828046186,163.14118259017516,341.384590870637
afjdhb,178.6216840101086,162.77452598075843,341.396209990867
afjdhkb,181.1752077160296,160.33486836168822,341.5100760777178
acghdb,162.21541262936557,179.311083506783,341.5264961361486
achd,131.73485753419783,209.79971488051925,341.5345724147171
agkdh,116.84534883082422,224.6952559349457,341.5406047657699
ajdkh,129.55352100487104,212.03679370457303,341.5903147094441
agchkbe,178.40113398947173,163.2465257625738,341.64765975204557
agcke,154.06942385646994,187.59535362466403,341.66477748113397
agckhbd,178.4546717540058,163.2465257625738,341.7011975165796
ajfdei,176.88217370908626,164.84902842291513,341.7312021320014
ajfdeib,210.62121112879504,131.10999100320635,341.7312021320014
ajfdeibk,232.74628473806564,108.98491739393577,341.7312021320014
ajfdeibkh,248.11419903462033,93.61700309738109,341.7312021320014
ajfdeibkhg,284.24186498181035,57.489337150191076,341.73120213200144
afjkdb,166.26477542024787,175.55153572062744,341.8163111408753
ajhb,111.27247792962325,230.6774865788793,341.94996450850255
acbi,144.7473725116791,197.23510916149291,341.982481673172
acbie,163.30584992479208,178.67663174837992,341.982481673172
acbied,198.78073361905626,143.20174805411574,341.982481673172
acbiedk,222.81728698955382,119.1651946836182,341.982481673172
acbiedkh,238.1852012861085,103.79728038706351,341.982481673172
agci,142.39201034265164,199.62769494908298,342.0197052917346
agcie,160.95048775576464,181.06921753596998,342.0197052917346
agcieb,189.38707876599372,152.6326265257409,342.0197052917346
acgbd,156.4775628889243,185.54859539236645,342.02615828129075
afjhdi,179.28223097755847,162.77452598075843,342.0567569583169
afjhdie,197.84070839067147,144.21604856764543,342.0567569583169
afjhdieb,226.27729940090055,115.77945755741636,342.0567569583169
afjhdiebk,248.40237301017112,93.65438394814578,342.0567569583169
afjhdiebkg,284.5674198081258,57.489337150191076,342.0567569583169
ajhkb,113.82600163554426,228.2378289598091,342.06383059535335
ahjfg,156.26943444070042,185.803397982737,342.07283242343743
ahjdk,128.3216493206866,213.8332212574864,342.154870578173
ajfkd,153.06997265279236,189.10159010410808,342.17156275690047
akei,129.93597928131365,212.33207145938258,342.26805074069625
akeib,163.67501670102243,178.5930340396738,342.26805074069625
akeibd,186.703888703001,155.5641620376952,342.26805074069625
akeibdh,212.16453528440732,130.1035154562889,342.26805074069625
akbeidj,212.20113272499543,130.1035154562889,342.30464818128434
acdj,154.04898009949406,188.28533671623086,342.33431681572495
agckjh,154.75703976570182,187.5940992497018,342.35113901540365
aghkbd,127.83262793595952,214.53851879213903,342.37114672809855
agckhdb,168.97585413550786,173.45449857779118,342.43035271329904
acgkbh,170.82781270592017,171.60477430672057,342.43258701264074
agcdkh,168.4123512375423,174.0452992411834,342.45765047872567
afjhdbe,181.33164321431218,161.16386396216046,342.49550717647264
achdb,154.7637295361764,187.74861969751436,342.51234923369077
akhjf,114.2809259227615,228.2378289598091,342.5187548825706
akhjfd,159.15501451890378,183.3637403636668,342.5187548825706
akhjfdb,182.18388652088237,160.33486836168822,342.5187548825706
acghdk,163.22309399788455,179.311083506783,342.5341775046676
acgbkh,170.941678792771,171.60477430672057,342.5464530994916
abh,119.0094027709594,223.54134423071832,342.55074700167773
afjdhg,179.80988575739434,162.77452598075843,342.58441173815277
akbj,133.03627902545188,209.5975231450724,342.6338021705243
acgjh,143.04552614328168,199.62644057412075,342.6719667174024
abiedh,197.30298367954742,145.4714297528436,342.77441343239104
agckbhj,179.60536010627314,163.2465257625738,342.8518858688469
afjkbe,169.76101466727138,173.11101078616457,342.872025453436
acghkbe,179.65547296203502,163.2465257625738,342.9019987246088
agciebk,211.5121523752643,131.51523428498928,343.02738666025357
acgkdj,169.03826891687274,174.0452992411834,343.0835681580561
ajhg,112.460679676909,230.6774865788793,343.1381662557883
agcbkj,171.54697029047026,171.60477430672057,343.1517445971908
acbh,145.94779929187456,197.23510916149291,343.1829084533675
ahjfb,157.42826453858103,185.803397982737,343.23166252131807
ajfhbk,171.52451979868727,171.72429842602048,343.24881822470775
ajfg,142.1333918283302,201.13393142852703,343.26732325685725
afjhdeb,193.77765490659777,149.51849497712513,343.29614988372293
achkb,143.76719885861678,199.53449147625497,343.30169033487175
ahjfdbk,182.13880082532847,161.16386396216046,343.30266478748894
acgkhb,164.07065339320428,179.23710508051727,343.30775847372155
aghdj,124.00985525919182,219.32154795353642,343.3314032127282
akdf,131.3371412339388,212.03804807953526,343.37518931347404
akdfj,150.40125255131662,192.97393676215745,343.37518931347404
akdfjh,167.82365359284663,175.55153572062744,343.37518931347404
afjkhd,160.02791092573273,183.3637403636668,343.39165128939953
afjkhdb,183.0567829277113,160.33486836168822,343.39165128939953
agcbkhd,180.15931369982772,163.2465257625738,343.40583946240156
acbiedh,224.24138020046257,119.1651946836182,343.4065748840808
ajfhdei,193.9539896782959,149.51849497712513,343.472484655421
ajfhdeib,227.69302709800468,115.77945755741636,343.47248465542106
ajfhdeibk,249.81810070727528,93.65438394814578,343.47248465542106
ajfhdeibkg,285.98314750522997,57.489337150191076,343.47248465542106
ahjfdkb,183.14648219384748,160.33486836168822,343.4813505555357
ajhf,112.81827171366456,230.6774865788793,343.4957582925439
ajhfd,157.69236030980684,185.803397982737,343.4957582925439
ajhfdb,180.72123231178543,162.77452598075843,343.4957582925439
achdk,155.7714109046954,187.74861969751436,343.5200306022098
aghb,102.25023222805994,241.3726431365413,343.62287536460127
agcbiedj,236.21651838931197,107.47868091449173,343.6951993038037
